latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
13.43711,105.97285,334,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,299.3,5.4,D
12.90334,102.78539,332.9,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,301.6,3.9,D
13.57253,106.80277,334.5,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,292.8,2.8,D
13.54341,106.61793,336.6,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.1,3.2,D
13.54282,106.61421,349.8,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,300,5.9,D
13.46637,106.11116,338.4,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,296.5,3.2,D
13.31851,105.19712,344.8,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,288.8,7.1,D
13.33298,105.26318,346.4,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,294.5,8.6,D
13.32208,105.19644,346.7,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,287.7,7.1,D
13.54534,106.56416,330.2,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,296.4,4.9,D
13.54475,106.56042,349.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,296.2,11.2,D
13.33722,105.26673,333.6,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,295.9,12.7,D
13.33654,105.26258,356.4,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,299.7,12.7,D
12.99985,103.22289,353.3,0.39,0.44,2019-01-22,0600,N,nominal,1.0NRT,303.6,7.7,D
13.34976,105.29878,330.4,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,299.2,3.5,D
12.92417,102.75771,337.1,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,303,8.9,D
12.92351,102.75386,349.3,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,297.8,6,D
12.92699,102.74924,332.7,0.42,0.45,2019-01-22,0600,N,nominal,1.0NRT,300.3,6,D
13.59724,106.80618,330.1,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,294,3,D
13.59666,106.80251,345.7,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,294.5,3.6,D
13.59609,106.79884,336,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,294.2,3.6,D
13.62631,106.97028,339.8,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.8,7.1,D
13.60061,106.80563,340.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,296.5,3,D
13.54105,106.42661,335.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,297.7,2.4,D
13.49716,106.14934,345.7,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,297.9,14.5,D
13.62399,106.93327,338.7,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.4,2.4,D
13.62734,106.93272,330.9,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.8,2.4,D
13.51313,106.20567,330,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.1,3.9,D
13.50624,106.13992,336.5,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.6,3.6,D
13.50563,106.13608,336.7,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.5,3.6,D
13.31498,104.94861,339,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,291.8,4.4,D
13.28946,104.79199,341.5,0.48,0.4,2019-01-22,0600,N,nominal,1.0NRT,306.6,5.2,D
13.50968,106.13934,332.7,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,297.5,3.6,D
13.23443,104.43275,339.6,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,301.2,4.6,D
13.50846,106.13935,339.5,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,299.2,5.4,D
13.50784,106.13551,336.6,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.5,5.4,D
13.31519,104.94933,342.2,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,291.9,4.7,D
13.28879,104.79304,336.5,0.48,0.4,2019-01-22,0600,N,nominal,1.0NRT,306.5,4.4,D
13.59519,106.61283,343.5,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,299.9,4.3,D
13.23535,104.43388,342.3,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,302.7,4.6,D
13.28565,104.70762,334.5,0.48,0.4,2019-01-22,0600,N,nominal,1.0NRT,301.6,10.1,D
13.31881,104.88211,338.7,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,301.1,5.5,D
13.31663,104.86914,334.9,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,298.4,3.2,D
13.24436,104.44174,351.5,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,309.4,16.4,D
13.6177,106.6889,339.9,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,299.9,9.3,D
13.613,106.6593,336.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.8,3.6,D
13.52473,106.10902,330.3,0.42,0.38,2019-01-22,0600,N,low,1.0NRT,302.1,1.7,D
13.39712,105.32946,333.7,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,300.4,3.9,D
13.32026,104.86847,341.7,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,300.7,5.2,D
13.31954,104.86417,334.3,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,299.1,5.2,D
13.74231,107.46095,334.5,0.39,0.36,2019-01-22,0600,N,nominal,1.0NRT,300.8,2.8,D
13.61637,106.65874,339.7,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,297.8,3.6,D
13.61579,106.65504,331.8,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.6,2.1,D
13.54336,106.18073,337.2,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.2,3.6,D
13.54274,106.1769,342.9,0.42,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.4,3.6,D
13.60838,106.56483,337.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,297.9,2.5,D
13.39269,105.23634,340.8,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,299.3,9.6,D
13.392,105.23216,333.3,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,296,3.9,D
13.24211,104.33801,332.6,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,304,3.3,D
13.34996,104.95674,335.2,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,292.2,3,D
13.318,104.76543,334.3,0.48,0.4,2019-01-22,0600,N,nominal,1.0NRT,303.3,2,D
13.57502,106.31223,340.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.6,3.7,D
13.32459,104.78236,331.4,0.48,0.4,2019-01-22,0600,N,low,1.0NRT,301.6,1.6,D
13.2698,104.45615,345.8,0.5,0.41,2019-01-22,0600,N,nominal,1.0NRT,304.4,9.2,D
13.02648,103.04111,356,0.4,0.44,2019-01-22,0600,N,nominal,1.0NRT,301.7,9.7,D
13.02584,103.03743,338.5,0.4,0.44,2019-01-22,0600,N,nominal,1.0NRT,298.4,1.7,D
13.62503,106.60406,334.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.4,2.2,D
13.50711,105.86874,336.5,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.1,5,D
13.49626,105.8019,333.3,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,299,3.3,D
15.41168,120.51317,338.5,0.61,0.71,2019-01-22,0600,N,nominal,1.0NRT,290.3,5.6,D
13.62841,106.60349,335.3,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298,2.2,D
13.34282,104.84661,344.4,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,298.8,4.7,D
13.34646,104.84599,332.2,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,300.7,2.8,D
13.50287,105.77646,332.9,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,299.5,1.3,D
13.66135,106.74609,333.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,293.6,2.5,D
13.43267,105.32346,340,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,299.1,9.5,D
13.432,105.31933,335.9,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,299.7,5.1,D
13.34141,104.77047,331.8,0.48,0.4,2019-01-22,0600,N,low,1.0NRT,302.4,2.9,D
13.31556,104.59258,335.3,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,298.9,9.4,D
13.76834,107.38706,336.3,0.39,0.36,2019-01-22,0600,N,nominal,1.0NRT,300.7,5.1,D
13.59105,106.25893,339.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.7,13.5,D
13.51842,105.8063,340.4,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.2,4.1,D
13.41385,105.16396,339.8,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,297.9,3.1,D
13.59447,106.25835,341,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.6,13.5,D
13.59387,106.25457,337.7,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.8,13.5,D
13.41743,105.16335,337.6,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,296.4,3.1,D
13.28807,104.38221,334,0.5,0.41,2019-01-22,0600,N,low,1.0NRT,307.9,7,D
13.77776,107.40388,340.2,0.39,0.36,2019-01-22,0600,N,nominal,1.0NRT,299.9,5.8,D
13.6474,106.56984,333.8,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.7,1.8,D
13.52664,105.81301,339.8,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.9,16.4,D
13.26459,104.21891,333.3,0.51,0.41,2019-01-22,0600,N,low,1.0NRT,305.5,4.6,D
13.53012,105.81242,345.5,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.9,16.4,D
13.52949,105.80848,353.8,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.9,23.8,D
13.26757,104.21355,338.2,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,306.7,4.6,D
13.26678,104.20886,335.5,0.51,0.41,2019-01-22,0600,N,nominal,1.0NRT,305.1,1.8,D
13.54307,105.87079,337.7,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.1,29.9,D
13.54244,105.86687,346,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,313.1,29.9,D
13.54654,105.87022,367,0.43,0.38,2019-01-22,0600,N,high,1.0NRT,308.7,29.9,D
13.54717,105.87413,341.5,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,304,6.2,D
13.54591,105.8663,354,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,307.8,29.9,D
13.33548,104.57528,351.5,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,301.2,12,D
13.55001,105.86962,355.9,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.7,7.1,D
13.54938,105.86572,330.6,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.1,7.1,D
13.33992,104.57915,330.8,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,298.6,3.9,D
13.54594,105.7774,334.8,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.8,2,D
13.46525,105.25394,345.4,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,303.8,10.8,D
13.07463,102.90606,338.3,0.41,0.45,2019-01-22,0600,N,nominal,1.0NRT,300.3,3.2,D
13.62566,106.23368,331.1,0.41,0.37,2019-01-22,0600,N,low,1.0NRT,302.2,2.7,D
13.62506,106.22987,335.4,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.1,1.9,D
13.56923,105.87849,338.3,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.1,2.6,D
13.46882,105.25334,343.5,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,299.3,10.8,D
13.45598,105.17405,331.1,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,300.3,4.1,D
13.4553,105.16987,334.9,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,297,3.5,D
13.41101,104.89743,333,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,296.9,3.3,D
12.97661,102.31064,349.7,0.45,0.47,2019-01-22,0600,N,nominal,1.0NRT,299.4,8.5,D
13.62667,106.21786,337.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.8,2.7,D
13.45955,105.17342,342.6,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,298.8,5.3,D
13.45887,105.16923,335.3,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,296.7,3.2,D
13.35615,104.53918,337.4,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,303.5,11.3,D
13.35541,104.53465,336.3,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,301.6,6.6,D
13.80273,107.32271,342.4,0.39,0.36,2019-01-22,0600,N,nominal,1.0NRT,304.4,6.1,D
13.60519,106.05997,335.1,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.7,1.5,D
13.42108,104.91348,333.3,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,298.4,2.3,D
13.80532,107.32181,346.7,0.39,0.36,2019-01-22,0600,N,nominal,1.0NRT,302.4,8.4,D
13.60424,106.06022,336.3,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.9,2.1,D
13.45799,105.17443,334.9,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,300.6,6.3,D
13.45729,105.17025,344.4,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,298.2,5.4,D
13.41083,104.894,340.8,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,296,4.4,D
13.39613,104.80709,331.2,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,298.1,1.3,D
13.58684,105.93177,334.5,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.6,2.3,D
13.5862,105.92786,333.6,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.4,1.5,D
13.35312,104.53178,335.3,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,301.3,6.6,D
13.58138,105.87658,343.1,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.1,4.7,D
13.51658,105.48254,333.2,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.1,4.3,D
13.47211,105.21493,341.9,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,300.8,4.9,D
13.42173,104.91434,333.8,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,299.1,2.2,D
13.35836,104.54017,338.7,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,301.1,11.2,D
13.07343,102.90605,338.4,0.41,0.45,2019-01-22,0600,N,nominal,1.0NRT,300.4,2.3,D
13.58485,105.87599,342.2,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.4,4.7,D
13.58421,105.87207,334.9,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.4,2,D
13.6067,105.98831,348.1,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.5,7.1,D
13.52296,105.47729,331.2,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.1,4.2,D
12.97533,102.31137,350.1,0.45,0.47,2019-01-22,0600,N,nominal,1.0NRT,299.2,9.7,D
13.67425,106.38477,335.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,299.6,2.4,D
13.61078,105.99162,338.7,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.9,6.6,D
13.48628,105.23393,331.6,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,299.1,2.6,D
13.48559,105.22977,330.6,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,298.9,2.6,D
13.65885,106.26713,354.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.2,4.6,D
13.6092,105.96001,340.9,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.2,2.4,D
13.5773,105.76424,338.6,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.8,6.4,D
13.47876,105.1666,330.3,0.46,0.39,2019-01-22,0600,N,low,1.0NRT,301.4,3,D
13.74901,106.81057,355.9,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.6,10.3,D
13.74843,106.8069,344.2,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.3,18,D
13.66287,106.27035,331.1,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.8,4.6,D
13.53086,105.45924,341.3,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.8,4.7,D
13.43984,104.91119,338.7,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,300.9,2.7,D
13.70183,106.49178,343.4,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,299.7,5,D
13.52365,105.39343,332.1,0.44,0.39,2019-01-22,0600,N,low,1.0NRT,304.5,3.6,D
13.66054,106.21218,333.7,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,298,1.8,D
13.74923,106.74648,341.7,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298,14.1,D
13.54746,105.49406,334.6,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.7,27.7,D
13.75259,106.74593,342.3,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,297.2,14.1,D
13.70963,106.47515,333.7,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.4,2.6,D
13.55098,105.49348,337.4,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,299.8,27.7,D
13.06108,102.62053,333.8,0.42,0.46,2019-01-22,0600,N,nominal,1.0NRT,302.4,3.9,D
13.62804,105.94489,333.7,0.42,0.38,2019-01-22,0600,N,low,1.0NRT,305.7,1.4,D
13.49953,105.15872,338.7,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,301.4,2.6,D
13.49884,105.15455,342,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,301.3,3.2,D
13.70548,106.38347,331,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,297.1,2.8,D
13.67887,106.21693,332.6,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.2,2.8,D
13.4645,104.90254,346.4,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,299.9,19.9,D
13.39746,104.50097,340.5,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,299.9,7.7,D
13.70888,106.3829,341.4,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.3,2.8,D
13.62708,105.87294,342.7,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.6,5.2,D
13.62645,105.86903,332.8,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.5,5.2,D
13.52332,105.23618,336.6,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,300.9,2.3,D
13.44864,104.78461,343.2,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,298.2,5.9,D
13.42513,104.62088,337,0.48,0.4,2019-01-22,0600,N,nominal,1.0NRT,292.1,5.2,D
13.45594,104.78336,335,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,294.4,2.7,D
13.40326,104.46722,344.6,0.49,0.41,2019-01-22,0600,N,nominal,1.0NRT,306.5,7.7,D
13.69377,106.22225,332.5,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.5,2.4,D
13.52512,105.18014,332.9,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,301.1,1.6,D
13.65909,105.98354,335.7,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.8,5.3,D
13.78579,106.75929,340.7,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,299.1,3.2,D
13.73958,106.46637,330.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,297.5,2.1,D
13.74,106.44708,337.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,295.8,3,D
13.68242,106.06298,331.5,0.42,0.38,2019-01-22,0600,N,low,1.0NRT,304.7,1.3,D
13.43753,104.53571,335.4,0.49,0.4,2019-01-22,0600,N,nominal,1.0NRT,299.8,4.1,D
13.54247,105.15136,335.9,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,301.6,2.5,D
13.75284,106.41803,335.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,295,2.1,D
13.67953,105.95624,343.6,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,306.4,10.5,D
13.68299,105.95566,354.2,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.2,10.5,D
13.68237,105.95178,335.3,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.7,4.1,D
13.68051,105.94012,348.4,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.1,4,D
13.65232,105.76378,334.7,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.5,2.9,D
13.63257,105.64072,337,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,294.6,4.1,D
13.58554,105.34894,335.1,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,302.2,1.5,D
13.58488,105.34485,333.5,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,302.4,1,D
13.56408,105.21644,330.5,0.45,0.39,2019-01-22,0600,N,low,1.0NRT,303.3,8.7,D
13.20553,103.06159,335.6,0.4,0.44,2019-01-22,0600,N,nominal,1.0NRT,302.3,3.2,D
13.20491,103.05794,333.2,0.4,0.44,2019-01-22,0600,N,nominal,1.0NRT,301.3,1.6,D
13.68459,105.94344,367,0.42,0.38,2019-01-22,0600,N,high,1.0NRT,308,11.8,D
13.81214,106.75118,344,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.7,5,D
13.68768,105.96285,341.6,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.6,6.1,D
13.68706,105.95896,350.8,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,304.1,8.1,D
13.68644,105.95508,336.5,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.6,8.1,D
13.68396,105.93954,340.4,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.5,11.8,D
13.63607,105.64013,346.7,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,293.7,7.5,D
13.81608,106.7543,340.9,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.9,6.2,D
13.81551,106.75063,334.4,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,301.9,5,D
13.81493,106.74696,348,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.4,5,D
13.80223,106.66581,350.6,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,299.6,6.3,D
13.74101,106.27676,334.4,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,297.6,5.2,D
13.74041,106.27297,335.9,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,301,4.8,D
13.68804,105.94286,338,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.9,11.8,D
13.61829,105.50701,335.9,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,294.2,3.8,D
13.53911,105.01743,346.9,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,299.9,16.8,D
13.81945,106.75376,338.5,0.4,0.37,2019-01-22,0600,N,nominal,1.0NRT,300.9,4.4,D
13.74502,106.27996,335.4,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.4,10.6,D
13.74442,106.27618,340.7,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,297,10.6,D
13.60212,105.38404,336.9,0.44,0.39,2019-01-22,0600,N,nominal,1.0NRT,304.4,2.5,D
13.55986,105.1225,330.1,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,299.1,4.3,D
13.74843,106.27938,335.1,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,298,10.6,D
13.74784,106.2756,345,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.5,10.6,D
13.73763,106.21098,342.8,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,302.3,3.5,D
13.70051,105.97665,348.1,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,302.5,8.1,D
13.6188,105.46518,335.6,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.8,31.8,D
13.60566,105.38343,345.5,0.44,0.39,2019-01-22,0600,N,nominal,1.0NRT,304,2.5,D
13.74804,106.27985,332.2,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,298.2,17.1,D
13.74743,106.27607,353.6,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,304.8,17.1,D
13.737,106.21152,340.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,303.1,3.4,D
13.69896,105.97749,336.7,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,304.6,3.7,D
13.54009,105.01868,336.2,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,297.7,8.7,D
13.53938,105.01443,335.4,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,299.8,8.7,D
13.80197,106.5939,330.5,0.4,0.37,2019-01-22,0600,N,low,1.0NRT,301.6,2.6,D
13.70242,105.97696,335,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,298.8,3.7,D
13.61849,105.46624,335.5,0.44,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.9,33.6,D
13.60494,105.38464,349.2,0.44,0.39,2019-01-22,0600,N,nominal,1.0NRT,304.4,7,D
13.56138,105.12352,330.9,0.46,0.39,2019-01-22,0600,N,nominal,1.0NRT,299.4,3.6,D
13.77611,106.41067,345.3,0.41,0.37,2019-01-22,0600,N,nominal,1.0NRT,294.6,4.7,D
13.59552,105.30605,331.3,0.45,0.39,2019-01-22,0600,N,low,1.0NRT,305.4,4.2,D
13.16152,102.79358,333.7,0.41,0.45,2019-01-22,0600,N,nominal,1.0NRT,300.4,2.9,D
13.59839,105.30134,337.6,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,305.6,0.9,D
13.69502,105.86624,331.4,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.9,1.6,D
13.69374,105.85841,346,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,304.3,12.3,D
13.6931,105.85449,350.2,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,309.6,18.6,D
13.6972,105.85783,348.7,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.4,12.3,D
13.69656,105.8539,347.5,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,303.7,18.6,D
13.69465,105.84217,339.8,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,300.5,4.5,D
13.60275,105.28363,339.8,0.45,0.39,2019-01-22,0600,N,nominal,1.0NRT,305.5,3.7,D
13.51982,104.78754,335.7,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,290.8,3.6,D
13.69876,105.84551,337.9,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,305.7,18.1,D
13.69812,105.84158,343,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,306.3,18.1,D
13.69493,105.82201,340.3,0.43,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.8,9,D
13.54021,104.88664,344.4,0.47,0.4,2019-01-22,0600,N,nominal,1.0NRT,301.2,5.8,D
13.72999,106.01592,331.6,0.42,0.38,2019-01-22,0600,N,nominal,1.0NRT,301.1,1.9,D
